order_id,order_date,store_id,customer_id,product_id,qty,unit_price,promo_code,line_total,payment_method
351007,2025-04-23,201,5068,1020,1,54.07,WEEKEND5,51.37,Card
351008,2025-04-23,203,5068,1006,1,37.0,,37.0,Card
351009,2025-04-23,202,5049,1025,1,81.09,,81.09,Tabby
351010,2025-04-23,201,5009,1007,1,34.75,,34.75,Card
351011,2025-04-23,204,5093,1002,1,28.3,,28.3,Cash
351012,2025-04-23,204,5011,1024,3,79.93,,239.79,Card
351013,2025-04-23,202,5027,1026,1,85.05,,85.05,Card
351014,2025-04-23,201,5055,1007,1,32.47,,32.47,Card
351015,2025-04-23,202,5060,1010,2,46.59,WELCOME10,83.86,ApplePay
351016,2025-04-23,202,5090,1017,1,46.62,WELCOME10,41.96,Card
351017,2025-04-23,201,5068,1017,1,54.04,,54.04,ApplePay
351018,2025-04-23,202,5042,1010,1,47.23,WEEKEND5,44.87,Card
351019,2025-04-23,203,5035,1020,1,56.12,,56.12,ApplePay
351020,2025-04-23,202,5079,1004,2,34.02,,68.04,ApplePay
351021,2025-04-23,203,5094,1004,1,33.79,,33.79,Cash
351022,2025-04-23,204,5082,1022,2,79.0,WEEKEND5,150.1,Card
351023,2025-04-23,203,5005,1014,1,44.58,,44.58,Card
351024,2025-04-23,203,5023,1017,1,46.26,WELCOME10,41.63,Cash
351025,2025-04-23,203,5049,1018,1,52.16,,52.16,Card
351026,2025-04-23,204,5071,1023,2,70.47,,140.94,ApplePay
351027,2025-04-23,204,5064,1014,1,43.7,,43.7,ApplePay
351028,2025-04-23,202,5085,1012,3,44.52,,133.56,Card
351029,2025-04-23,202,5012,1023,2,72.4,WEEKEND5,137.56,Card
351030,2025-04-23,204,5079,1005,1,34.69,,34.69,Card
351031,2025-04-23,204,5039,1011,3,45.6,,136.8,ApplePay
351032,2025-04-23,201,5059,1014,1,42.03,WELCOME10,37.83,Card
351033,2025-04-23,204,5056,1007,3,32.95,WELCOME10,88.97,Cash
351034,2025-04-23,202,5058,1014,1,42.86,,42.86,Card
351035,2025-04-23,204,5032,1014,1,40.8,WEEKEND5,38.76,Card
351036,2025-04-23,202,5022,1016,1,AED 47.57,,47.57,Card
351037,2025-04-23,202,5046,1013,2,AED 50.04,WELCOME10,90.07,Card
351038,2025-04-23,202,5046,1002,1,26.88,,26.88,Card
351039,2025-04-23,201,5012,1016,1,48.3,,48.3,Card
351040,2025-04-23,204,5095,1020,1,53.9,,53.9,Cash
351041,2025-04-23,203,5029,1001,1,26.94,,26.94,Card
351042,2025-04-23,204,5056,1019,1,50.95,,50.95,Card
351043,2025-04-23,203,5039,1022,2,69.77,BUNDLE15,118.61,Card
351044,2025-04-23,204,5019,1013,1,54.32,,54.32,Card
351045,2025-04-23,204,5076,1015,1,45.16,,45.16,Card
351046,2025-04-23,203,5056,1015,1,46.66,WEEKEND5,44.33,Cash
351047,2025-04-23,202,5092,1018,1,49.01,,49.01,Card
351048,2025-04-23,204,5014,1023,1,79.26,,79.26,Card
351049,2025-04-23,201,5035,1021,1,69.21,,69.21,ApplePay
351050,2025-04-23,202,5080,1005,1,33.48,,33.48,Card
351051,2025-04-23,202,5081,1001,1,AED 25.58,,25.58,Cash
351052,2025-04-23,201,5095,1001,1,25.33,WELCOME10,22.8,Card
351053,2025-04-23,204,5099,1018,1,52.03,,52.03,Card
351054,2025-04-23,204,5056,1016,2,45.49,,90.98,Cash
351055,2025-04-23,204,5071,1013,1,49.21,,49.21,Card
351056,2025-04-23,201,5036,1007,1,33.25,,33.25,Card
351057,2025-04-24,203,5040,1022,3,67.24,,201.72,Card
351058,2025-04-24,201,5071,1005,1,33.75,,33.75,Cash
351059,2025-04-24,201,5005,1007,1,34.05,,34.05,Cash
351060,2025-04-24,202,5008,1023,1,71.11,,71.11,Card
351061,2025-04-24,204,5029,1025,1,81.05,,81.05,Card
351062,2025-04-24,204,5027,1015,3,45.86,,137.58,Card
351063,2025-04-24,203,5063,1006,1,35.06,WELCOME10,31.55,ApplePay
351064,2025-04-24,202,5055,1001,2,24.12,,48.24,Card
351065,2025-04-24,202,5078,1018,1,50.78,,50.78,Cash
351066,2025-04-24,204,5020,1004,2,30.63,,61.26,Card
351067,2025-04-24,203,5064,1001,1,27.59,,27.59,Card
351068,2025-04-24,204,5092,1004,1,32.87,WELCOME10,29.58,ApplePay
351069,2025-04-24,202,5034,1008,1,35.67,,35.67,Card
351070,2025-04-24,204,5095,1003,1,29.75,,29.75,Card
351071,2025-04-24,204,5040,1006,1,38.0,,38.0,Cash
351072,2025-04-24,203,5047,1020,3,57.8,WELCOME10,156.06,Card
351073,2025-04-24,203,5068,1025,1,82.13,,82.13,ApplePay
351074,2025-04-24,204,5047,1010,2,44.73,,89.46,Card
351075,2025-04-24,204,5038,1025,2,82.99,WEEKEND5,157.68,Card
351076,2025-04-24,202,5067,1005,1,34.4,,34.4,Card
351077,2025-04-24,202,5062,1019,4,55.32,,221.28,Card
351078,2025-04-24,202,5001,1021,1,74.68,,74.68,ApplePay
351079,2025-04-24,203,5090,1026,2,83.89,BUNDLE15,142.61,Card
351080,2025-04-24,201,5091,1003,2,28.02,,56.04,Card
351081,2025-04-24,201,5079,1024,1,77.75,,77.75,Card
351082,2025-04-24,201,5061,1024,1,83.16,WELCOME10,74.84,Card
351083,2025-04-24,203,5053,1024,1,77.91,,77.91,Cash
351084,2025-04-24,202,5038,1014,1,42.65,,42.65,Card
351085,2025-04-24,204,5038,1008,1,36.41,WEEKEND5,34.59,Card
351086,2025-04-24,201,5052,1024,2,73.42,,146.84,Card
351087,2025-04-24,202,5063,1001,1,25.55,,25.55,Card
351088,2025-04-24,203,5051,1011,1,49.48,,49.48,Card
351089,2025-04-24,204,5002,1004,2,30.5,,61.0,Cash
351090,2025-04-24,202,5032,1025,1,80.7,,80.7,ApplePay
351091,2025-04-24,203,5009,1011,1,48.26,WELCOME10,43.43,Card
351092,2025-04-24,204,5041,1002,1,30.2,,30.2,Card
351093,2025-04-24,201,5018,1001,2,24.46,,44.03,Tabby
351094,2025-04-24,203,5042,1011,1,49.11,,49.11,ApplePay
351095,2025-04-24,202,5043,1003,2,30.71,,61.42,Card
351096,2025-04-24,203,5058,1015,1,48.26,,48.26,ApplePay
351097,2025-04-24,201,5053,1022,1,67.47,,67.47,
351098,2025-04-24,203,5080,1016,1,46.8,,46.8,Card
351099,2025-04-24,204,5066,1010,3,45.35,,136.05,Tabby
351100,2025-04-24,203,5089,1023,1,75.95,,75.95,Card
351101,2025-04-24,203,5006,1015,1,45.42,,45.42,Card
351102,2025-04-24,203,5046,1020,2,55.12,WEEKEND5,104.73,Tabby
351103,2025-04-24,202,5075,1019,1,AED 52.08,WEEKEND5,49.48,Card
351104,2025-04-24,202,5027,1017,2,44.99,,89.98,
351105,2025-04-24,202,5050,1023,1,76.73,,76.73,Card
351106,2025-04-24,201,5085,1010,1,43.76,,43.76,Card
351107,2025-04-24,202,5013,1018,1,53.82,,53.82,Card
351108,2025-04-24,203,5031,1024,3,79.26,WELCOME10,214.0,Tabby
351109,2025-04-24,204,5053,1002,1,27.46,,27.46,Card
351110,2025-04-24,203,5065,1008,-3,37.93,BUNDLE15,-96.72,Cash
351111,2025-04-24,202,5040,1013,1,53.76,,53.76,Card
351112,2025-04-24,201,5088,1002,1,28.63,,28.63,Card
351113,2025-04-24,204,5088,1021,1,70.79,WELCOME10,63.71,Cash
351114,2025-04-24,203,5020,1003,2,28.47,WELCOME10,51.25,Card
351115,2025-04-24,201,5064,1003,1,AED 29.82,WEEKEND5,28.33,Card
351116,2025-04-24,201,5072,1006,1,34.69,,34.69,Card
351117,2025-04-24,201,5028,1012,-1,46.02,WEEKEND5,-43.72,ApplePay
351118,2025-04-24,204,5088,1016,2,52.89,,105.78,Card
351119,2025-04-24,203,5096,1013,1,53.43,,53.43,ApplePay
351120,2025-04-24,203,5079,1019,1,49.45,,49.45,Card
351121,2025-04-24,204,5037,1018,1,50.33,,50.33,Card
351122,2025-04-24,201,5006,1022,1,76.06,WELCOME10,68.45,Card
351123,2025-04-24,203,5094,1022,1,73.98,,73.98,Card
351124,2025-04-24,204,5004,1007,1,35.28,WELCOME10,31.75,ApplePay
351125,2025-04-24,202,5032,1018,1,49.51,WEEKEND5,47.03,Cash
351126,2025-04-24,202,5041,1012,1,44.34,,44.34,Cash
351127,2025-04-24,204,5049,1024,1,AED 78.44,,78.44,Card
351128,2025-04-24,201,5085,1019,2,60.33,,114.63,Card
351129,2025-04-24,201,5017,1006,1,35.09,,35.09,Cash
351130,2025-04-24,203,5016,1005,2,34.57,,69.14,Card
351131,2025-04-24,203,5048,1013,2,52.73,WELCOME10,94.91,Card
351132,2025-04-24,203,5078,1008,2,36.71,,73.42,Card
351133,2025-04-24,203,5091,1002,1,27.75,,27.75,Cash
351134,2025-04-24,201,5048,1018,2,47.04,,94.08,Tabby
351135,2025-04-24,201,5027,1002,2,29.2,,58.4,Card
351136,2025-04-24,203,5063,1013,1,56.4,WEEKEND5,53.58,
351137,2025-04-24,203,5007,1005,1,32.08,,32.08,Card
351138,2025-04-24,203,5002,1003,1,30.31,,30.31,Card
351139,2025-04-24,203,5070,1009,2,37.76,,75.52,Card
351140,2025-04-24,204,5059,1008,1,34.77,,34.77,Card
351141,2025-04-24,201,5060,1020,1,53.09,,53.09,Card
351142,2025-04-24,203,5096,1024,1,80.91,,80.91,ApplePay
351143,2025-04-24,203,5045,1018,1,49.32,,49.32,Card
351144,2025-04-25,202,5061,1005,1,32.66,,32.66,ApplePay
351145,2025-04-25,203,5058,1003,1,28.5,,28.5,Cash
351146,2025-04-25,204,5007,1013,-2,54.21,,-108.42,Tabby
351147,2025-04-25,202,5068,1026,1,80.83,WELCOME10,72.75,Card
351148,2025-04-25,202,5057,1003,1,30.33,WELCOME10,27.3,Card
351149,2025-04-25,202,5096,1014,1,43.67,,43.67,ApplePay
351150,2025-04-25,201,5016,1008,1,32.61,,32.61,Cash
351151,2025-04-25,201,5011,1005,1,35.24,BUNDLE15,29.95,ApplePay
351152,2025-04-25,203,5061,1020,1,54.89,,54.89,Cash
351153,2025-04-25,202,5043,1009,2,38.73,,77.46,ApplePay
351154,2025-04-25,204,5084,1003,2,30.99,,61.98,Card
351155,2025-04-25,201,5090,1004,2,33.89,,67.78,Card
351156,2025-04-25,203,5069,1002,1,29.71,,29.71,Card
351157,2025-04-25,201,5061,1019,2,46.82,,93.64,Tabby
351158,2025-04-25,203,5041,1002,1,26.95,WELCOME10,24.25,Cash
351159,2025-04-25,203,5097,1019,2,56.23,,112.46,Card
351160,2025-04-25,202,5037,1003,2,29.8,,59.6,Card
351161,2025-04-25,201,5012,1013,3,56.05,,168.15,Card
351162,2025-04-25,203,5098,1001,3,26.5,,79.5,Card
351163,2025-04-25,203,5071,1024,1,80.17,WEEKEND5,76.16,Card
351164,2025-04-25,202,5065,1008,1,35.75,,35.75,Card
351165,2025-04-25,202,5049,1005,1,36.0,,36.0,Card
351166,2025-04-25,202,5021,1018,1,48.84,,48.84,Cash
351167,2025-04-25,201,5079,1018,1,49.79,BUNDLE15,42.32,Card
351168,2025-04-25,204,5091,1005,1,37.39,,37.39,Cash
351169,2025-04-25,202,5062,1010,1,48.09,,48.09,Card
351170,2025-04-25,204,5083,1003,1,AED 26.58,,26.58,Card
351171,2025-04-25,202,5099,1004,1,AED 29.22,,29.22,Card
351172,2025-04-25,202,5097,1013,1,51.32,,51.32,Cash
351173,2025-04-25,201,5027,1018,1,50.76,,50.76,Card
351174,2025-04-25,201,5077,1020,1,54.39,,54.39,Card
351175,2025-04-25,203,5083,1011,1,48.51,,48.51,Tabby
351176,2025-04-25,204,5021,1021,1,71.55,,71.55,Tabby
351177,2025-04-25,204,5063,1025,2,81.66,,163.32,Card
351178,2025-04-25,203,5067,1008,3,37.15,,111.45,Card
351179,2025-04-25,204,5039,1024,2,74.29,,148.58,Card
351180,2025-04-25,202,5020,1011,1,49.64,,49.64,Cash
351181,2025-04-25,204,5039,1018,1,49.83,,49.83,Card
351182,2025-04-25,201,5078,1013,2,46.6,BUNDLE15,79.22,ApplePay
351183,2025-04-25,202,5095,1024,2,63.02,,126.04,Card
351184,2025-04-25,204,5023,1011,1,46.41,,46.41,ApplePay
351185,2025-04-25,204,5022,1013,1,52.65,,52.65,Cash
351186,2025-04-25,201,5006,1011,1,49.83,WELCOME10,44.85,ApplePay
351187,2025-04-25,202,5017,1009,2,36.92,,73.84,Card
351188,2025-04-25,203,5014,1009,2,36.06,WEEKEND5,68.51,Card
351189,2025-04-25,201,5023,1021,2,68.74,WEEKEND5,130.61,ApplePay
351190,2025-04-25,201,5045,1023,1,69.53,WEEKEND5,66.05,Tabby
351191,2025-04-25,204,5076,1016,-2,51.32,,-102.64,Card
351192,2025-04-25,201,5069,1018,3,48.17,WELCOME10,130.06,Card
351193,2025-04-25,203,5009,1001,2,23.78,,47.56,Card
351194,2025-04-25,203,5059,1023,1,81.1,,81.1,Card
351195,2025-04-25,203,5091,1024,2,82.35,,164.7,Card
351196,2025-04-25,201,5031,1023,2,73.09,,146.18,ApplePay
351197,2025-04-25,202,5060,1022,1,73.25,,73.25,Card
351198,2025-04-25,204,5013,1009,1,37.79,,37.79,Card
351199,2025-04-25,203,5086,1018,1,48.73,,48.73,Card
351200,2025-04-25,203,5001,1011,1,47.64,WELCOME10,42.88,ApplePay
351201,2025-04-25,204,5088,1026,1,74.97,,74.97,ApplePay
351202,2025-04-25,201,5074,1024,1,72.03,,72.03,Card
351203,2025-04-25,203,5052,1002,2,28.94,,57.88,Card
351204,2025-04-25,201,5044,1021,1,69.31,,69.31,Card
351205,2025-04-25,203,5058,1018,2,AED 48.64,,97.28,Cash
351206,2025-04-25,202,5049,1026,1,80.13,,80.13,Card
351207,2025-04-25,202,5028,1022,1,69.26,,69.26,ApplePay
351208,2025-04-25,203,5095,1008,1,37.72,,37.72,ApplePay
351209,2025-04-25,201,5045,1025,3,78.12,,234.36,Card
351210,2025-04-25,201,5002,1010,1,49.21,,49.21,Card
351211,2025-04-25,202,5090,1016,4,45.3,,181.2,Card
351212,2025-04-25,203,5059,1009,1,39.42,WELCOME10,35.48,Card
351213,2025-04-25,204,5038,1026,1,87.14,BUNDLE15,74.07,Card
351214,2025-04-25,202,5004,1001,1,22.81,WEEKEND5,21.67,Card
351215,2025-04-25,201,5054,1023,1,81.76,,81.76,Card
351216,2025-04-25,201,5091,1026,1,90.9,WEEKEND5,86.36,ApplePay
351217,2025-04-25,201,5013,1023,1,70.42,,70.42,ApplePay
351218,2025-04-25,202,5019,1016,1,45.39,BUNDLE15,38.58,Cash
351219,2025-04-25,204,5074,1003,1,28.56,,28.56,Card
351220,2025-04-25,201,5085,1009,1,37.09,,37.09,Cash
351221,2025-04-25,204,5034,1013,1,53.63,,53.63,ApplePay
351222,2025-04-25,203,5047,1020,1,53.18,,53.18,Cash
351223,2025-04-25,202,5058,1021,1,71.12,,71.12,Card
351224,2025-04-25,203,5026,1005,2,34.57,,69.14,Card
351225,2025-04-25,201,5065,1025,1,79.66,,79.66,Cash
351226,2025-04-25,204,5091,1018,2,47.46,WELCOME10,85.43,Card
351227,2025-04-25,204,5097,1009,1,36.86,,36.86,Card
351228,2025-04-25,204,5034,1017,1,49.24,,49.24,Cash
351229,2025-04-25,201,5091,1011,1,48.05,,48.05,Card
351230,2025-04-25,202,5018,1016,2,AED 46.48,,92.96,Card
351231,2025-04-25,201,5013,1007,1,30.46,WELCOME10,27.41,Card
351232,2025-04-25,202,5043,1006,2,37.43,,74.86,Card
351233,2025-04-25,203,5010,1008,1,34.47,WELCOME10,31.02,
351234,2025-04-25,202,5017,1004,1,32.94,,32.94,ApplePay
351235,2025-04-25,203,5015,1001,1,AED 23.22,,23.22,ApplePay
351236,2025-04-25,202,5003,1018,2,AED 49.48,,98.96,Cash
351237,2025-04-25,201,5043,1021,1,76.45,WELCOME10,68.81,Tabby
351238,2025-04-25,204,5075,1025,1,79.78,WELCOME10,71.8,Card
351239,2025-04-25,201,5021,1026,1,77.46,,77.46,Cash
351240,2025-04-25,201,5088,1017,1,43.89,,43.89,Cash
351241,2025-04-25,202,5053,1006,1,36.52,,36.52,Card
351242,2025-04-25,204,5029,1020,1,54.08,,54.08,Card
351243,2025-04-25,203,5010,1017,1,47.37,WEEKEND5,45.0,Card
351244,2025-04-25,202,5071,1009,1,39.24,WEEKEND5,37.28,Card
351245,2025-04-25,202,5043,1009,1,39.32,,39.32,Card
351246,2025-04-25,201,5042,1007,2,33.45,,66.9,Card
351247,2025-04-25,202,5030,1020,1,52.51,,52.51,Card
351248,2025-04-25,202,5090,1002,2,AED 29.83,,59.66,ApplePay
351249,2025-04-25,201,5072,1005,1,35.4,,35.4,Card
351250,2025-04-25,203,5026,1019,1,53.76,,53.76,Cash
351251,2025-04-25,204,5039,1012,1,44.54,,44.54,Card
351252,2025-04-26,203,5048,1019,1,53.55,,53.55,Card
351253,2025-04-26,202,5048,1003,2,AED 27.57,,55.14,Card
351254,2025-04-26,202,5076,1003,1,31.58,,31.58,Card
351255,2025-04-26,204,5073,1009,2,40.66,,81.32,Card
351256,2025-04-26,201,5030,1024,2,72.46,BUNDLE15,123.18,ApplePay
351257,2025-04-26,204,5063,1019,2,50.71,,101.42,Card
351258,2025-04-26,202,5067,1020,3,57.12,WEEKEND5,162.79,Card
351259,2025-04-26,203,5082,1014,1,43.21,,43.21,Card
351260,2025-04-26,201,5069,1013,1,56.23,,56.23,ApplePay
351261,2025-04-26,201,5091,1013,1,48.54,,48.54,Card
351262,2025-04-26,204,5096,1023,2,71.84,,143.68,Card
351263,2025-04-26,203,5039,1018,1,50.98,,50.98,ApplePay
351264,2025-04-26,202,5010,1007,1,34.34,,34.34,Card
351265,2025-04-26,203,5066,1014,1,45.62,,45.62,Card
351266,2025-04-26,204,5055,1010,1,49.27,,49.27,Cash
351267,2025-04-26,201,5019,1019,3,56.72,,170.16,Cash
351268,2025-04-26,203,5063,1018,1,50.56,BUNDLE15,42.98,ApplePay
351269,2025-04-26,203,5072,1023,1,76.26,,76.26,ApplePay
351270,2025-04-26,203,5060,1016,2,40.44,,80.88,Card
351271,2025-04-26,204,5017,1020,1,54.1,,54.1,Card
351272,2025-04-26,204,5040,1025,2,79.21,,158.42,Cash
351273,2025-04-26,202,5033,1003,1,28.33,WELCOME10,25.5,Card
351274,2025-04-26,202,5021,1016,1,47.83,WELCOME10,43.05,ApplePay
351275,2025-04-26,204,5056,1025,1,75.78,,75.78,Cash
351276,2025-04-26,204,5072,1013,1,53.28,,53.28,Card
351277,2025-04-26,204,5037,1010,1,43.6,WEEKEND5,41.42,ApplePay
351278,2025-04-26,203,5073,1023,1,77.68,,77.68,Card
351279,2025-04-26,203,5010,1013,1,45.48,WEEKEND5,43.21,Cash
351280,2025-04-26,201,5097,1020,3,54.01,WEEKEND5,153.93,
351281,2025-04-26,201,5077,1009,1,37.6,WELCOME10,33.84,ApplePay
351282,2025-04-26,204,5046,1003,1,30.25,WELCOME10,27.23,Card
351283,2025-04-26,203,5074,1002,1,AED 28.07,,28.07,Card
351284,2025-04-26,204,5010,1012,3,42.71,,128.13,Card
351285,2025-04-26,203,5023,1008,2,AED 37.68,,75.36,ApplePay
351286,2025-04-26,203,5037,1021,3,75.61,BUNDLE15,192.81,Card
351287,2025-04-26,202,5047,1023,3,81.97,,245.91,Card
351288,2025-04-26,204,5094,1017,1,49.07,,49.07,Cash
351289,2025-04-26,202,5009,1003,2,33.24,,66.48,Card
351290,2025-04-26,202,5068,1003,1,29.23,,29.23,Card
351291,2025-04-26,203,5021,1017,1,47.05,,47.05,Cash
351292,2025-04-26,202,5050,1010,1,43.01,WELCOME10,38.71,Card
351293,2025-04-26,204,5026,1020,2,49.16,,98.32,Card
351294,2025-04-26,201,5059,1005,2,34.25,,68.5,Tabby
351295,2025-04-26,202,5089,1005,1,36.25,,36.25,Card
351296,2025-04-26,204,5095,1005,1,34.38,BUNDLE15,29.22,Tabby
351297,2025-04-26,201,5052,1015,1,43.09,,43.09,ApplePay
351298,2025-04-26,202,5052,1004,1,35.3,WELCOME10,31.77,ApplePay
351299,2025-04-26,201,5083,1015,2,50.18,,100.36,Card
351300,2025-04-26,204,5021,1024,1,85.19,,85.19,ApplePay
351301,2025-04-26,204,5070,1003,1,30.16,,30.16,Card
351302,2025-04-26,204,5019,1013,1,54.43,,54.43,Card
351303,2025-04-26,203,5091,1009,1,37.56,,37.56,Card
351304,2025-04-26,202,5021,1006,1,34.53,,34.53,Card
351305,2025-04-26,201,5051,1007,2,33.61,BUNDLE15,57.14,Tabby
351306,2025-04-26,202,5020,1008,1,37.87,,37.87,Card
351307,2025-04-26,202,5073,1019,1,54.96,WEEKEND5,52.21,Card
351308,2025-04-26,204,5037,1012,1,44.43,,44.43,ApplePay
351309,2025-04-26,201,5049,1023,1,70.32,,70.32,Card
351310,2025-04-26,201,5010,1018,3,46.59,,139.77,Card
351311,2025-04-26,201,5049,1003,1,29.06,,29.06,Card
351312,2025-04-26,202,5086,1008,1,38.92,WELCOME10,35.03,Card
351313,2025-04-26,202,5080,1005,1,37.44,WEEKEND5,35.57,Card
351314,2025-04-26,204,5050,1001,1,23.59,,23.59,Card
351315,2025-04-26,204,5008,1022,2,71.33,,142.66,Card
351316,2025-04-26,202,5054,1017,1,44.69,,44.69,Card
351317,2025-04-26,203,5049,1010,1,48.78,,48.78,ApplePay
351318,2025-04-26,203,5069,1017,2,50.1,BUNDLE15,85.17,Card
351319,2025-04-26,201,5087,1015,2,43.57,,87.14,Card
351320,2025-04-26,203,5042,1002,1,27.89,,27.89,Card
351321,2025-04-26,204,5094,1007,1,32.53,BUNDLE15,27.65,Cash
351322,2025-04-26,203,5079,1011,1,44.88,WELCOME10,40.39,ApplePay
351323,2025-04-26,204,5041,1019,1,47.88,,47.88,Card
351324,2025-04-26,201,5065,1012,1,43.87,,43.87,Card
351325,2025-04-26,201,5020,1022,1,73.86,,73.86,ApplePay
351326,2025-04-26,201,5042,1007,1,33.72,,33.72,Tabby
351327,2025-04-26,201,5006,1017,1,51.31,,51.31,Card
351328,2025-04-26,201,5064,1019,1,49.95,,49.95,Cash
351329,2025-04-26,202,5009,1016,1,46.08,BUNDLE15,39.17,Card
351330,2025-04-26,203,5073,1007,2,36.21,WELCOME10,65.18,ApplePay
351331,2025-04-26,203,5007,1019,1,54.03,,54.03,Card
351332,2025-04-26,202,5016,1016,1,44.14,,44.14,
351333,2025-04-26,201,5029,1009,-2,39.87,,-79.74,Card
351334,2025-04-26,201,5040,1007,2,35.0,,70.0,Card
351335,2025-04-26,204,5092,1011,2,44.93,,89.86,Card
351336,2025-04-26,204,5081,1017,1,49.39,,49.39,Cash
351337,2025-04-26,201,5093,1024,2,83.89,WELCOME10,151.0,Card
351338,2025-04-26,204,5036,1026,1,82.34,,82.34,Card
351339,2025-04-26,204,5085,1014,2,41.31,WEEKEND5,78.49,Cash
351340,2025-04-26,202,5087,1007,2,35.85,WEEKEND5,68.11,Card
351341,2025-04-26,203,5021,1013,1,50.6,,50.6,Card
351342,2025-04-26,201,5069,1025,1,85.95,,85.95,ApplePay
351343,2025-04-26,203,5090,1023,1,80.82,,80.82,Cash
351344,2025-04-26,202,5025,1008,1,36.88,WEEKEND5,35.04,Card
351345,2025-04-26,204,5071,1013,1,50.86,,50.86,Cash
351346,2025-04-26,202,5059,1014,2,43.8,,87.6,Cash
351347,2025-04-26,204,5044,1022,1,76.47,,76.47,ApplePay
351348,2025-04-26,204,5048,1019,1,51.35,,51.35,Card
351349,2025-04-26,201,5042,1023,1,71.47,WEEKEND5,67.9,Tabby
351350,2025-04-26,203,5013,1009,2,38.81,,77.62,Tabby
351351,2025-04-26,201,5017,1026,3,83.37,,250.11,Card
351352,2025-04-26,202,5062,1018,2,53.09,,106.18,Cash
351353,2025-04-26,201,5006,1008,1,35.89,,35.89,Card
351354,2025-04-26,203,5073,1008,1,32.42,,32.42,Card
351355,2025-04-26,203,5073,1005,2,32.24,,64.48,Card
351356,2025-04-26,201,5027,1008,1,AED 35.07,,35.07,Cash
351357,2025-04-26,203,5017,1023,2,74.42,,148.84,Card
351358,2025-04-26,202,5087,1009,3,36.29,,108.87,Card
351359,2025-04-26,202,5060,1018,1,46.1,WEEKEND5,43.8,Tabby
351360,2025-04-26,201,5054,1019,1,52.69,,52.69,Card
351361,2025-04-26,204,5057,1011,1,50.36,,50.36,Card
351362,2025-04-26,204,5098,1018,3,51.88,,155.64,ApplePay
351363,2025-04-26,201,5096,1019,2,52.14,,104.28,Cash
351364,2025-04-26,204,5075,1014,2,41.93,,83.86,ApplePay
351365,2025-04-26,201,5077,1011,2,48.36,,96.72,Card
351366,2025-04-26,202,5055,1021,2,72.14,WELCOME10,129.85,ApplePay
351367,2025-04-26,204,5072,1020,1,51.88,,51.88,Card
351368,2025-04-26,203,5057,1018,1,50.51,,50.51,Card
351369,2025-04-26,203,5067,1016,1,43.81,,43.81,Card
351370,2025-04-26,202,5084,1019,1,54.15,,54.15,Card
351371,2025-04-26,203,5086,1024,1,75.87,BUNDLE15,64.49,ApplePay
351372,2025-04-26,202,5095,1005,1,34.76,,34.76,ApplePay
351373,2025-04-26,204,5016,1018,1,AED 53.27,,53.27,Cash
351374,2025-04-26,204,5047,1013,1,55.35,WEEKEND5,52.58,ApplePay
351375,2025-04-26,204,5067,1026,1,83.37,,83.37,Card
351376,2025-04-26,203,5090,1024,1,80.15,,80.15,ApplePay
351377,2025-04-26,203,5016,1022,1,73.87,WEEKEND5,70.18,Tabby
351378,2025-04-26,202,5087,1014,1,47.18,,47.18,Card
351379,2025-04-26,204,5018,1018,1,51.04,WELCOME10,45.94,Card
351380,2025-04-26,202,5009,1015,1,47.36,,47.36,Card
351381,2025-04-26,202,5054,1023,2,72.53,,145.06,Tabby
351382,2025-04-26,203,5023,1014,1,43.39,,43.39,ApplePay
351383,2025-04-26,203,5037,1009,2,39.55,,79.1,Tabby
351384,2025-04-26,204,5073,1006,1,AED 41.25,WEEKEND5,39.19,ApplePay
351385,2025-04-26,202,5036,1015,1,44.4,,44.4,Cash
351386,2025-04-26,203,5048,1004,1,30.0,,30.0,Card
351387,2025-04-26,202,5019,1020,1,55.55,,55.55,ApplePay
351388,2025-04-26,202,5059,1003,2,29.19,,58.38,Card
351389,2025-04-26,203,5096,1003,2,31.12,,62.24,Card
351390,2025-04-26,203,5054,1026,1,78.33,,78.33,Tabby
351391,2025-04-26,202,5020,1008,1,35.54,,35.54,Card
351392,2025-04-26,204,5082,1014,1,44.78,,44.78,Cash
351393,2025-04-26,204,5055,1015,2,44.42,WELCOME10,79.96,ApplePay
351394,2025-04-26,201,5068,1022,1,77.77,BUNDLE15,66.1,Card
351395,2025-04-26,201,5070,1022,2,72.38,,144.76,Tabby
351396,2025-04-26,201,5094,1023,1,70.21,,70.21,Cash
351397,2025-04-26,203,5088,1008,1,37.25,,37.25,Cash
351398,2025-04-26,202,5040,1011,1,49.1,WELCOME10,44.19,ApplePay
351399,2025-04-26,201,5081,1017,1,50.3,,50.3,Card
351400,2025-04-26,201,5074,1015,1,47.69,,47.69,Card
351401,2025-04-26,201,5051,1013,1,48.48,,48.48,Cash
351402,2025-04-26,204,5017,1007,1,33.38,,33.38,
351403,2025-04-26,204,5011,1026,1,87.35,,87.35,Card
351404,2025-04-26,201,5096,1008,1,39.88,WELCOME10,35.89,Card
351405,2025-04-26,203,5043,1020,1,57.85,BUNDLE15,49.17,Card
351406,2025-04-26,203,5081,1004,1,31.34,,31.34,Cash
351407,2025-04-26,203,5020,1008,1,32.5,,30.88,Card
351408,2025-04-26,201,5028,1019,1,53.49,WELCOME10,48.14,ApplePay
351409,2025-04-26,203,5093,1022,1,AED 76.72,WELCOME10,69.05,Card
